SpecimenCode,Subfamily,Genus,SpeciesGroup,Species,Author,Date,LifeStageSex,Medium,SpecimenNotes,DNANotes,LocatedAt,OwnedBy,TypeStatus,DeterminedBy,DateDetermined,CollectionCode,CollectedBy,DateCollectedStart,DateCollectedEnd,Method,Habitat,Microhabitat,CollectionNotes,LocalityName,LocalityNotes,Adm2,Adm1,Country,Elevation (m),LocLatitude,LocLongitude,LatLonMaxError,BiogeographicRegion,ElevationMaxError,Blank,dd,mm,yy,day range (0 = no range
HT-10,Formicidae,Formicinae,Formica,fusca,,,accreta,2w,pin,all black covered in very fine hairs giving shiny appearance. Antennae brown/red as well as ends of legs. ,KWG,HTOSS,20170512,KWG,hand coll.,pine forest,,Switchover EDW,USA,foraging. Very ubundant,,,,,,,,,,,,,,,,,,,
HT-4,Formicidae,Formicinae,Camponotus,,,,c.f. quercicola,3w,pin,shiny black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HT-22,Formicidae,Formicinae,Camponotus,,,,laevigatus,w,pin,shiny black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HT-15,Formicidae,Myrmicinae,Temnothorax,,,,c.f. gallae,w,pin,either gallae or nevadensis. Found on ground under stone ,KWG,HTOSS,20170411,KWG,hand coll.,pine forest,under stone,Lower Nawakwa,USA,one forager found under stone,,,,,,,,,,,,,,,,,,,
HT-19,Formicidae,Myrmicinae,Monomorium,,,,ergatogyna,2w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HT-14,Formicidae,Myrmicinae,Pogonomyrmex,,,,montanus,w,pin,,KWG,HTOSS,20170430,KWG,hand coll.,pine forest,open soil,Burnt flats,USA,happy tree,,,,,,,,,,,,,,,,,,,
HT-16,Formicidae,Myrmicinae,Temnothorax,,,,nitens,2w,pin,gold/ brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HT-17,Formicidae,Myrmicinae,Pogonomyrmex,,,,montanus,2w,pin,possibly darker red than HT-14,KWG,HTOSS,20170430,KWG,hand coll.,pine forest,pebble open soil,Nawakwa driveway,USA,,,,,,,,,,,,,,,,,,,,
HT-18,Formicidae,Myrmicinae,Temnothorax,,,,andrei,2w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HT-21,Formicidae,Myrmicinae,Solenopsis,,,,molesta,w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,ADMAC MEXICO AHHHH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KWG-68,Formicinae,Colobopsis,,,,,w,,,,,,,,,,KWG,20160612,,hand,,,nest in twig,Café Carlota,,Oaxaca,,Mexico,,18.045,-96.692,,,,,,,,
